customer_id,call_duration,monthly_data_usage,contract_length,churn,call_total,call_avg,call_max
C00332,"[31, 23, 48, 20, 38, 55, 4, 15, 24, 25, 1, 7, 57, 31, 12, 42, 5, 44, 50, 42, 38, 12, 39, 18, 2, 10, 15, 30, 44, 58]",8.56,6,1,840,28.0,58
C00601,"[53, 27, 8, 32, 1, 17, 57, 9, 20, 45, 32, 2, 32, 45, 9, 30, 20, 38, 1, 57, 5, 35, 36, 1, 14, 9, 30, 24, 4, 50]",49.7,20,0,743,24.766666666666666,57
C00261,"[29, 45, 15, 46, 56, 25, 51, 38, 42, 59, 47, 53, 54, 52, 58, 38, 23, 25, 42, 7, 22, 17, 18, 49, 41, 10, 10, 57, 7, 48]",27.57,16,1,1084,36.13333333333333,59
C00099,"[2, 38, 17, 35, 34, 23, 30, 52, 8, 22, 44, 58, 36, 5, 13, 29, 31, 47, 57, 55, 16, 42, 30, 57, 55, 16, 12, 17, 16, 12]",47.97,9,0,909,30.3,58
C00954,"[47, 9, 12, 11, 49, 38, 28, 8, 10, 25, 47, 36, 50, 43, 9, 41, 8, 3, 53, 18, 46, 35, 17, 36, 53, 28, 50, 15, 19, 22]",37.16,23,0,866,28.866666666666667,53
C00250,"[54, 16, 45, 22, 57, 20, 50, 43, 27, 41, 16, 34, 32, 26, 25, 2, 12, 40, 9, 12, 26, 9, 10, 32, 57, 34, 48, 20, 39, 2]",12.33,3,0,860,28.666666666666668,57
C00412,"[2, 17, 30, 56, 39, 7, 52, 27, 9, 22, 34, 46, 49, 1, 9, 20, 53, 19, 36, 40, 45, 4, 9, 41, 22, 18, 12, 42, 43, 39]",31.57,3,0,843,28.1,56
C00499,"[53, 21, 11, 39, 41, 4, 25, 32, 30, 45, 59, 26, 57, 36, 51, 34, 9, 12, 2, 38, 5, 5, 52, 22, 5, 59, 4, 9, 29, 22]",23.93,13,0,837,27.9,59
C00801,"[18, 58, 34, 23, 1, 55, 10, 53, 1, 38, 39, 49, 9, 31, 7, 17, 35, 48, 37, 52, 18, 33, 4, 23, 11, 52, 9, 30, 8, 40]",4.68,4,0,843,28.1,58
C00965,"[56, 35, 38, 57, 17, 3, 34, 12, 24, 6, 42, 11, 48, 27, 48, 24, 18, 27, 54, 55, 56, 41, 21, 59, 51, 34, 56, 33, 58, 48]",18.06,31,0,1093,36.43333333333333,59
C00981,"[38, 6, 50, 38, 38, 54, 13, 46, 53, 39, 13, 47, 12, 53, 59, 33, 28, 57, 3, 18, 26, 54, 40, 2, 4, 50, 28, 28, 25, 26]",33.34,1,0,981,32.7,59
C00524,"[28, 14, 4, 53, 20, 34, 12, 33, 24, 20, 5, 38, 30, 24, 43, 40, 7, 36, 38, 16, 52, 15, 46, 23, 12, 29, 44, 48, 15, 29]",21.13,3,0,832,27.733333333333334,53
C00273,"[12, 55, 28, 28, 59, 33, 19, 28, 59, 52, 49, 37, 26, 35, 34, 35, 40, 16, 38, 13, 23, 54, 22, 16, 28, 48, 35, 45, 46, 8]",34.17,3,0,1021,34.03333333333333,59
C00904,"[5, 1, 1, 57, 20, 49, 11, 26, 44, 3, 6, 43, 45, 11, 8, 29, 10, 34, 24, 46, 48, 17, 32, 11, 34, 24, 55, 5, 29, 48]",35.0,5,0,776,25.866666666666667,57
C00620,"[9, 27, 46, 52, 33, 10, 17, 49, 49, 36, 17, 18, 52, 23, 34, 8, 13, 23, 57, 54, 20, 22, 47, 52, 23, 41, 35, 3, 34, 33]",26.29,14,0,937,31.233333333333334,57
C00545,"[58, 59, 11, 59, 47, 42, 47, 31, 31, 13, 14, 49, 45, 42, 25, 33, 33, 15, 16, 44, 58, 56, 38, 6, 44, 25, 15, 4, 56, 4]",45.16,26,0,1020,34.0,59
C00763,"[47, 12, 36, 12, 18, 49, 51, 48, 43, 34, 48, 33, 49, 18, 57, 29, 45, 5, 25, 24, 29, 59, 38, 33, 10, 37, 33, 23, 58, 11]",5.12,34,0,1014,33.8,59
C00347,"[36, 41, 27, 58, 46, 2, 25, 9, 53, 27, 1, 23, 10, 42, 52, 25, 54, 3, 6, 58, 6, 53, 2, 58, 58, 18, 23, 2, 12, 22]",36.27,9,0,852,28.4,58
C00070,"[33, 59, 59, 48, 41, 13, 43, 45, 25, 53, 42, 36, 27, 38, 7, 5, 43, 45, 58, 57, 51, 31, 23, 42, 10, 32, 43, 53, 30, 39]",45.35,18,0,1131,37.7,59
C00411,"[29, 37, 17, 58, 54, 39, 42, 28, 29, 43, 3, 52, 10, 59, 42, 14, 12, 47, 42, 30, 32, 32, 42, 32, 26, 51, 1, 56, 58, 42]",8.31,17,0,1059,35.3,59
C00963,"[29, 1, 30, 56, 45, 1, 3, 22, 8, 56, 18, 25, 48, 52, 20, 31, 30, 16, 2, 17, 10, 7, 59, 42, 51, 52, 59, 9, 54, 17]",43.17,6,0,870,29.0,59
C00834,"[11, 55, 7, 17, 18, 7, 56, 20, 38, 11, 44, 58, 16, 51, 55, 27, 51, 11, 16, 23, 59, 12, 59, 40, 3, 2, 38, 48, 52, 24]",26.69,11,0,929,30.966666666666665,59
C00164,"[38, 24, 2, 22, 17, 36, 14, 10, 35, 25, 3, 47, 38, 17, 12, 54, 52, 24, 29, 43, 25, 36, 58, 26, 38, 1, 20, 55, 28, 16]",36.56,25,1,845,28.166666666666668,58
C00252,"[22, 56, 6, 36, 45, 36, 22, 14, 16, 36, 56, 25, 32, 33, 45, 36, 20, 18, 38, 3, 23, 32, 45, 59, 16, 59, 5, 4, 21, 40]",29.81,15,1,899,29.966666666666665,59
C00439,"[57, 35, 15, 56, 32, 6, 45, 21, 33, 32, 52, 19, 33, 28, 31, 21, 54, 34, 15, 14, 19, 43, 15, 6, 52, 9, 37, 20, 34, 38]",9.18,10,0,906,30.2,57
C00930,"[35, 39, 39, 33, 8, 32, 55, 33, 8, 46, 14, 34, 8, 51, 42, 7, 13, 54, 21, 47, 32, 11, 58, 14, 11, 2, 34, 44, 47, 17]",11.5,6,0,889,29.633333333333333,58
C00394,"[53, 29, 41, 36, 26, 31, 44, 12, 55, 17, 15, 9, 39, 42, 48, 12, 32, 25, 39, 18, 15, 32, 6, 58, 44, 43, 52, 35, 34, 38]",7.46,35,0,980,32.666666666666664,58
C00329,"[29, 9, 4, 51, 24, 14, 5, 18, 42, 57, 19, 12, 18, 17, 30, 24, 11, 35, 23, 17, 1, 15, 32, 9, 15, 28, 24, 35, 22, 27]",40.98,7,0,667,22.233333333333334,57
C00025,"[39, 45, 53, 42, 58, 39, 14, 31, 58, 5, 35, 23, 29, 43, 11, 18, 47, 12, 9, 10, 58, 44, 17, 38, 7, 46, 13, 40, 42, 9]",31.93,15,1,935,31.166666666666668,58
C00198,"[36, 34, 9, 42, 28, 11, 14, 39, 55, 47, 54, 19, 54, 15, 28, 24, 8, 43, 9, 47, 33, 33, 19, 3, 10, 40, 47, 42, 1, 29]",1.57,26,1,873,29.1,55
C00941,"[48, 34, 58, 48, 18, 2, 16, 29, 33, 16, 35, 47, 43, 42, 17, 4, 49, 4, 51, 25, 33, 14, 24, 11, 25, 28, 7, 49, 36, 10]",20.55,31,0,856,28.533333333333335,58
C00752,"[25, 51, 36, 53, 54, 25, 29, 11, 4, 14, 46, 38, 17, 2, 8, 36, 10, 7, 36, 16, 14, 16, 25, 41, 4, 29, 56, 6, 1, 39]",22.2,17,1,749,24.966666666666665,56
C00825,"[51, 53, 47, 13, 12, 5, 2, 59, 4, 59, 27, 50, 53, 10, 13, 44, 2, 26, 15, 46, 57, 10, 22, 40, 25, 15, 13, 8, 21, 21]",45.85,25,1,823,27.433333333333334,59
C00939,"[57, 24, 6, 17, 28, 50, 31, 36, 55, 9, 10, 21, 58, 34, 31, 29, 43, 43, 11, 33, 58, 46, 1, 21, 23, 57, 9, 56, 1, 21]",23.13,13,0,919,30.633333333333333,58
C00334,"[10, 51, 3, 12, 29, 48, 17, 7, 13, 56, 2, 4, 10, 39, 24, 17, 52, 6, 19, 5, 32, 10, 9, 27, 13, 19, 21, 24, 38, 4]",2.65,13,0,621,20.7,56
C00303,"[3, 43, 49, 55, 26, 35, 8, 52, 36, 53, 54, 7, 46, 46, 36, 16, 24, 54, 1, 49, 25, 10, 54, 16, 16, 58, 8, 29, 39, 28]",26.92,11,0,976,32.53333333333333,58
C00789,"[44, 52, 3, 28, 3, 14, 18, 27, 51, 10, 49, 15, 19, 9, 4, 15, 51, 48, 8, 49, 53, 1, 7, 53, 31, 18, 12, 48, 30, 33]",36.08,4,0,803,26.766666666666666,53
C00931,"[14, 25, 48, 27, 8, 56, 17, 5, 12, 38, 18, 26, 31, 37, 6, 41, 15, 42, 49, 26, 51, 12, 41, 47, 14, 1, 17, 33, 55, 29]",11.04,31,0,841,28.033333333333335,56
C00594,"[13, 59, 26, 22, 21, 36, 56, 2, 47, 44, 30, 27, 7, 20, 50, 31, 23, 13, 17, 4, 57, 14, 20, 13, 3, 26, 26, 18, 32, 14]",16.72,13,0,771,25.7,59
C00304,"[6, 16, 20, 16, 7, 41, 14, 43, 26, 26, 14, 7, 33, 26, 57, 45, 20, 3, 52, 4, 26, 11, 2, 14, 44, 30, 49, 12, 26, 44]",40.87,34,1,734,24.466666666666665,57
C00429,"[22, 20, 33, 8, 25, 46, 9, 34, 57, 23, 5, 55, 25, 8, 16, 54, 48, 45, 52, 15, 1, 22, 3, 38, 54, 14, 36, 18, 47, 41]",44.31,29,0,874,29.133333333333333,57
C00615,"[17, 8, 46, 59, 34, 11, 31, 11, 56, 54, 56, 38, 53, 21, 46, 30, 10, 26, 27, 8, 39, 8, 8, 55, 34, 59, 16, 41, 13, 23]",33.51,27,0,938,31.266666666666666,59
C00073,"[29, 12, 36, 59, 35, 52, 12, 7, 29, 11, 33, 6, 47, 15, 32, 51, 11, 58, 23, 26, 34, 46, 34, 29, 4, 17, 35, 13, 41, 39]",0.82,29,1,876,29.2,59
C00833,"[46, 3, 2, 56, 37, 17, 28, 18, 33, 15, 22, 41, 27, 55, 37, 32, 45, 19, 28, 28, 56, 10, 20, 25, 21, 14, 22, 53, 26, 44]",13.2,35,0,880,29.333333333333332,56
C00779,"[2, 12, 35, 6, 56, 46, 8, 21, 53, 58, 46, 35, 48, 15, 7, 15, 45, 6, 47, 17, 4, 22, 32, 59, 22, 27, 46, 15, 44, 51]",42.48,19,0,900,30.0,59
C00715,"[33, 36, 28, 16, 16, 18, 8, 42, 16, 55, 56, 11, 6, 1, 12, 57, 38, 28, 45, 58, 17, 1, 32, 8, 54, 40, 56, 43, 46, 24]",23.94,9,0,901,30.033333333333335,58
C00771,"[32, 6, 30, 26, 37, 13, 29, 5, 25, 13, 24, 31, 20, 55, 8, 9, 21, 51, 20, 15, 26, 54, 42, 11, 37, 41, 11, 27, 30, 19]",16.2,30,0,768,25.6,55
C00259,"[4, 25, 12, 26, 38, 46, 12, 43, 51, 53, 37, 46, 53, 24, 16, 57, 13, 25, 54, 54, 57, 52, 54, 4, 11, 32, 49, 7, 46, 58]",24.78,2,0,1059,35.3,58
C00048,"[44, 36, 48, 4, 5, 56, 37, 8, 42, 49, 28, 31, 58, 9, 54, 51, 29, 14, 40, 41, 22, 11, 23, 1, 46, 37, 21, 26, 46, 36]",19.6,32,0,953,31.766666666666666,58
C00470,"[32, 56, 50, 53, 59, 22, 43, 13, 8, 59, 1, 17, 12, 4, 53, 13, 31, 41, 59, 7, 23, 24, 5, 5, 17, 30, 9, 6, 25, 19]",36.91,18,0,796,26.533333333333335,59
C00201,"[41, 7, 14, 29, 19, 19, 2, 41, 45, 15, 3, 11, 53, 46, 30, 57, 40, 18, 51, 48, 2, 32, 8, 22, 6, 12, 47, 57, 40, 36]",49.43,20,1,851,28.366666666666667,57
C00416,"[15, 8, 26, 36, 48, 21, 28, 4, 16, 22, 12, 16, 51, 40, 38, 42, 37, 29, 18, 10, 42, 39, 18, 1, 39, 21, 1, 15, 4, 20]",29.58,20,0,717,23.9,51
C00706,"[31, 4, 35, 34, 52, 27, 10, 30, 45, 20, 29, 58, 53, 29, 23, 57, 50, 21, 48, 43, 10, 41, 12, 30, 51, 33, 18, 14, 22, 21]",30.59,31,0,951,31.7,58
C00460,"[19, 23, 45, 32, 13, 33, 34, 33, 56, 5, 56, 3, 7, 24, 22, 45, 23, 30, 18, 32, 56, 53, 7, 33, 5, 49, 28, 8, 15, 52]",47.8,25,1,859,28.633333333333333,56
C00498,"[10, 51, 57, 58, 36, 2, 26, 53, 50, 14, 58, 16, 54, 43, 42, 17, 46, 22, 4, 19, 2, 39, 9, 19, 16, 54, 25, 48, 18, 23]",10.07,28,0,931,31.033333333333335,58
C00678,"[6, 7, 19, 44, 1, 39, 19, 45, 26, 44, 12, 22, 13, 28, 14, 22, 30, 44, 20, 44, 27, 38, 59, 42, 52, 56, 41, 34, 39, 41]",8.61,25,1,928,30.933333333333334,59
C00518,"[15, 27, 53, 45, 41, 28, 25, 42, 44, 46, 33, 46, 14, 8, 48, 14, 1, 16, 18, 7, 15, 24, 49, 51, 55, 13, 9, 56, 56, 15]",32.61,21,1,914,30.466666666666665,56
C00353,"[33, 35, 58, 39, 58, 47, 51, 20, 2, 51, 41, 19, 59, 37, 18, 16, 4, 12, 29, 7, 14, 55, 12, 35, 5, 17, 58, 42, 32, 10]",49.93,4,0,916,30.533333333333335,59
C00445,"[2, 24, 14, 48, 7, 36, 50, 24, 27, 37, 38, 30, 27, 39, 15, 26, 1, 56, 4, 29, 57, 1, 43, 50, 46, 22, 11, 10, 59, 17]",4.45,34,1,850,28.333333333333332,59
C00359,"[59, 30, 50, 43, 30, 8, 34, 57, 47, 9, 51, 20, 40, 25, 19, 5, 11, 15, 8, 19, 23, 27, 40, 32, 26, 27, 19, 50, 42, 29]",2.86,12,0,895,29.833333333333332,59
C00487,"[17, 36, 3, 1, 50, 27, 53, 47, 40, 33, 20, 14, 36, 5, 23, 45, 56, 15, 6, 33, 55, 19, 13, 29, 6, 15, 16, 24, 23, 48]",45.3,3,0,808,26.933333333333334,56
C00699,"[49, 26, 8, 50, 16, 38, 10, 42, 37, 26, 28, 12, 20, 49, 14, 46, 35, 29, 12, 52, 18, 44, 2, 2, 59, 17, 10, 18, 22, 19]",48.62,27,0,810,27.0,59
C00190,"[10, 50, 27, 54, 50, 35, 52, 59, 21, 25, 28, 47, 15, 4, 29, 59, 9, 27, 26, 19, 56, 28, 17, 43, 57, 41, 42, 50, 20, 45]",5.11,14,0,1045,34.833333333333336,59
C00638,"[35, 10, 48, 22, 41, 43, 21, 15, 35, 48, 21, 21, 21, 44, 32, 55, 5, 39, 9, 53, 18, 21, 8, 44, 52, 34, 10, 51, 41, 57]",0.88,35,1,954,31.8,57
C00299,"[56, 16, 41, 32, 15, 27, 28, 17, 46, 59, 50, 58, 2, 36, 50, 7, 13, 15, 25, 23, 22, 26, 33, 11, 10, 25, 37, 48, 43, 53]",48.2,7,0,924,30.8,59
C00504,"[17, 1, 25, 34, 39, 10, 20, 7, 56, 16, 37, 29, 12, 17, 48, 20, 26, 48, 19, 58, 47, 12, 21, 42, 58, 54, 34, 7, 45, 35]",26.2,29,0,894,29.8,58
C00961,"[20, 13, 11, 58, 45, 19, 28, 38, 56, 45, 4, 57, 54, 37, 19, 37, 53, 14, 31, 28, 36, 44, 38, 19, 42, 1, 23, 55, 28, 48]",19.4,27,0,1001,33.36666666666667,58
C00602,"[14, 25, 4, 25, 10, 35, 55, 7, 42, 13, 4, 50, 43, 57, 36, 56, 14, 18, 8, 32, 27, 42, 37, 23, 7, 12, 25, 3, 26, 4]",34.53,33,0,754,25.133333333333333,57
C00418,"[11, 28, 42, 32, 35, 59, 31, 17, 47, 9, 10, 8, 21, 13, 59, 50, 5, 6, 30, 31, 17, 11, 20, 48, 9, 2, 37, 1, 4, 36]",49.96,13,0,729,24.3,59
C00177,"[1, 3, 47, 24, 27, 40, 36, 34, 29, 24, 24, 42, 4, 3, 34, 57, 49, 23, 53, 56, 52, 23, 45, 5, 31, 53, 41, 57, 57, 54]",35.91,11,0,1028,34.266666666666666,57
C00402,"[2, 19, 4, 58, 6, 49, 57, 37, 28, 30, 7, 9, 25, 33, 1, 51, 6, 18, 10, 28, 11, 33, 1, 13, 37, 20, 1, 52, 3, 18]",28.48,12,0,667,22.233333333333334,58
C00233,"[34, 55, 31, 52, 25, 12, 1, 55, 22, 40, 37, 47, 1, 1, 57, 42, 54, 42, 21, 15, 17, 22, 38, 35, 45, 16, 8, 47, 17, 17]",25.76,20,0,906,30.2,57
C00525,"[45, 43, 49, 21, 15, 14, 42, 44, 16, 15, 42, 4, 27, 23, 29, 41, 53, 52, 9, 53, 57, 56, 52, 43, 43, 7, 53, 42, 4, 5]",16.06,30,0,999,33.3,57
C00248,"[4, 7, 26, 47, 50, 12, 31, 17, 33, 11, 28, 32, 1, 47, 28, 53, 42, 7, 2, 42, 24, 4, 44, 19, 26, 11, 40, 50, 43, 11]",30.8,14,0,792,26.4,53
C00501,"[34, 36, 6, 43, 46, 16, 59, 53, 19, 34, 25, 31, 49, 41, 17, 47, 30, 39, 54, 55, 31, 19, 35, 29, 59, 1, 4, 28, 18, 26]",31.88,16,0,984,32.8,59
C00628,"[37, 56, 29, 45, 8, 22, 53, 29, 2, 41, 49, 59, 50, 45, 1, 44, 20, 52, 21, 37, 8, 27, 47, 59, 35, 6, 45, 44, 19, 18]",37.32,5,0,1008,33.6,59
C00316,"[15, 42, 56, 7, 40, 28, 32, 35, 15, 48, 36, 21, 6, 1, 4, 11, 44, 26, 37, 23, 29, 21, 48, 45, 45, 49, 27, 39, 40, 13]",16.57,15,0,883,29.433333333333334,56
C00343,"[10, 50, 12, 36, 54, 21, 49, 47, 6, 48, 49, 3, 10, 5, 46, 26, 21, 45, 26, 38, 44, 26, 8, 5, 15, 59, 16, 1, 16, 37]",31.53,14,0,829,27.633333333333333,59
C00289,"[21, 39, 34, 30, 6, 17, 39, 25, 5, 5, 20, 16, 51, 41, 37, 40, 9, 5, 42, 57, 2, 9, 43, 36, 22, 22, 22, 34, 55, 29]",27.53,30,0,813,27.1,57
C00031,"[26, 25, 22, 59, 27, 49, 13, 33, 34, 41, 35, 1, 21, 48, 55, 6, 28, 17, 5, 31, 5, 38, 3, 53, 23, 37, 53, 37, 10, 10]",32.52,20,0,845,28.166666666666668,59
C00052,"[51, 47, 50, 2, 54, 28, 49, 50, 30, 38, 51, 4, 1, 8, 29, 55, 39, 3, 32, 10, 10, 19, 46, 34, 33, 23, 55, 28, 32, 50]",15.03,17,1,961,32.03333333333333,55
C00737,"[23, 6, 3, 5, 9, 7, 4, 39, 5, 11, 15, 34, 13, 54, 48, 7, 40, 6, 56, 39, 50, 30, 22, 25, 28, 54, 20, 39, 3, 5]",23.83,7,0,700,23.333333333333332,56
C00848,"[49, 10, 31, 44, 25, 20, 57, 2, 55, 48, 15, 28, 13, 50, 52, 54, 14, 50, 2, 34, 35, 37, 25, 48, 54, 15, 12, 9, 58, 31]",31.82,29,0,977,32.56666666666667,58
C00400,"[4, 36, 28, 57, 13, 23, 19, 42, 37, 39, 24, 16, 33, 12, 34, 7, 11, 31, 29, 13, 31, 2, 39, 15, 57, 11, 34, 39, 4, 11]",43.63,33,1,751,25.033333333333335,57
C00088,"[8, 29, 32, 38, 5, 47, 22, 47, 34, 1, 55, 55, 26, 43, 10, 30, 50, 18, 17, 26, 8, 47, 40, 49, 12, 27, 8, 25, 46, 4]",37.71,31,0,859,28.633333333333333,55
C00936,"[16, 29, 32, 19, 55, 35, 43, 32, 55, 53, 20, 51, 40, 20, 8, 58, 35, 42, 13, 41, 6, 47, 16, 5, 53, 45, 51, 34, 6, 59]",9.83,21,0,1019,33.96666666666667,59
C00011,"[57, 52, 49, 2, 1, 48, 12, 5, 37, 32, 59, 55, 9, 41, 35, 19, 48, 16, 3, 20, 24, 54, 56, 33, 24, 52, 11, 49, 8, 36]",39.22,28,0,947,31.566666666666666,59
C00837,"[59, 50, 21, 12, 28, 12, 33, 20, 40, 49, 21, 52, 54, 39, 41, 49, 59, 42, 36, 22, 26, 7, 7, 8, 26, 24, 24, 40, 48, 12]",34.31,34,0,961,32.03333333333333,59
C00913,"[43, 57, 51, 50, 21, 41, 8, 22, 51, 54, 5, 17, 37, 14, 39, 41, 28, 31, 17, 35, 40, 22, 45, 48, 53, 29, 10, 18, 35, 44]",48.61,27,0,1006,33.53333333333333,57
C00870,"[26, 56, 41, 56, 31, 19, 57, 51, 24, 58, 9, 23, 4, 10, 9, 19, 15, 51, 34, 42, 19, 49, 52, 56, 21, 34, 51, 17, 18, 17]",24.48,29,0,969,32.3,58
C00368,"[21, 58, 5, 52, 45, 21, 29, 20, 38, 20, 50, 25, 2, 57, 32, 26, 6, 41, 57, 3, 33, 1, 51, 5, 13, 19, 12, 48, 25, 57]",21.44,15,0,872,29.066666666666666,58
C00577,"[4, 24, 23, 48, 19, 42, 3, 27, 3, 28, 17, 31, 10, 49, 22, 30, 49, 21, 36, 53, 23, 38, 12, 25, 54, 57, 20, 49, 49, 42]",1.93,16,0,908,30.266666666666666,57
C00260,"[11, 28, 54, 41, 23, 45, 23, 50, 28, 43, 47, 57, 26, 25, 54, 29, 19, 33, 36, 14, 14, 35, 30, 28, 17, 3, 16, 46, 30, 52]",43.69,4,0,957,31.9,57
C00689,"[5, 31, 6, 27, 56, 25, 29, 28, 16, 54, 53, 12, 20, 18, 34, 55, 53, 23, 45, 27, 49, 17, 48, 21, 50, 40, 31, 3, 17, 50]",24.22,29,0,943,31.433333333333334,56
C00004,"[44, 8, 24, 11, 51, 17, 8, 35, 35, 33, 59, 5, 42, 39, 58, 41, 28, 7, 9, 8, 12, 34, 33, 48, 55, 23, 24, 37, 35, 44]",1.5,26,0,907,30.233333333333334,59
C00257,"[28, 52, 47, 53, 45, 22, 43, 19, 8, 52, 8, 42, 26, 48, 51, 26, 23, 43, 13, 28, 9, 20, 56, 19, 48, 39, 51, 12, 15, 31]",22.3,9,0,977,32.56666666666667,56
C00901,"[37, 14, 16, 43, 20, 44, 15, 56, 44, 26, 9, 1, 35, 44, 20, 45, 55, 6, 42, 10, 48, 59, 33, 16, 36, 6, 19, 31, 2, 18]",17.03,8,0,850,28.333333333333332,59
C00647,"[21, 30, 18, 35, 3, 12, 27, 53, 30, 21, 38, 21, 38, 40, 15, 18, 52, 29, 48, 38, 21, 17, 41, 51, 18, 57, 55, 37, 38, 12]",8.27,14,1,934,31.133333333333333,57
C00677,"[22, 50, 57, 15, 39, 10, 21, 55, 52, 29, 32, 10, 13, 47, 23, 50, 23, 31, 4, 52, 49, 3, 21, 53, 2, 4, 1, 15, 57, 33]",16.09,14,0,873,29.1,57
C00888,"[43, 50, 43, 25, 4, 50, 51, 13, 36, 42, 54, 37, 3, 16, 26, 40, 56, 39, 19, 46, 15, 32, 49, 21, 1, 6, 27, 23, 47, 31]",30.02,30,1,945,31.5,56
C00879,"[1, 14, 32, 51, 48, 10, 1, 5, 3, 49, 50, 58, 53, 27, 51, 54, 57, 22, 18, 16, 2, 47, 13, 45, 16, 8, 43, 8, 54, 10]",12.55,14,0,866,28.866666666666667,58
C00509,"[36, 28, 24, 5, 37, 12, 58, 35, 40, 54, 2, 50, 41, 45, 39, 42, 9, 22, 47, 5, 12, 1, 44, 22, 38, 51, 19, 16, 31, 51]",26.65,31,1,916,30.533333333333335,58
C00127,"[28, 26, 49, 2, 25, 56, 3, 8, 44, 33, 42, 52, 35, 6, 39, 52, 23, 25, 59, 50, 43, 19, 5, 51, 11, 56, 12, 10, 8, 24]",30.19,14,0,896,29.866666666666667,59
C00243,"[2, 26, 59, 27, 27, 15, 8, 7, 47, 55, 46, 40, 12, 13, 43, 17, 17, 56, 36, 21, 8, 5, 26, 16, 36, 28, 54, 29, 47, 12]",6.57,35,0,835,27.833333333333332,59
C00006,"[30, 37, 23, 39, 45, 15, 43, 29, 36, 13, 32, 7, 59, 51, 22, 28, 2, 42, 45, 57, 53, 6, 28, 28, 44, 44, 20, 30, 11, 58]",22.24,11,0,977,32.56666666666667,59
C00203,"[31, 43, 32, 27, 30, 43, 2, 49, 9, 28, 31, 34, 56, 15, 48, 25, 36, 8, 9, 58, 58, 37, 48, 45, 39, 32, 58, 52, 17, 35]",37.8,8,1,1035,34.5,58
C00629,"[56, 1, 25, 27, 7, 44, 42, 29, 31, 44, 43, 36, 19, 6, 25, 31, 9, 20, 10, 37, 27, 13, 41, 2, 50, 21, 33, 24, 53, 44]",29.75,32,0,850,28.333333333333332,56
C00806,"[3, 46, 24, 1, 48, 10, 13, 36, 9, 14, 36, 10, 40, 23, 35, 55, 7, 42, 35, 2, 15, 9, 47, 17, 39, 52, 18, 15, 18, 24]",11.6,28,0,743,24.766666666666666,55
C00541,"[41, 40, 34, 16, 45, 7, 16, 7, 27, 14, 14, 44, 33, 33, 44, 20, 53, 47, 36, 7, 32, 48, 3, 39, 29, 24, 22, 6, 48, 24]",7.78,11,0,853,28.433333333333334,53
C00341,"[53, 15, 32, 26, 48, 31, 19, 9, 29, 54, 58, 51, 39, 4, 3, 56, 29, 52, 11, 33, 38, 58, 11, 27, 33, 21, 39, 31, 38, 46]",3.11,16,0,994,33.13333333333333,58
C00683,"[33, 48, 16, 59, 10, 33, 36, 3, 5, 12, 57, 44, 13, 24, 44, 57, 32, 16, 32, 45, 37, 56, 36, 21, 47, 12, 51, 21, 51, 21]",13.32,27,1,972,32.4,59
C00759,"[50, 56, 33, 32, 59, 28, 37, 41, 12, 9, 50, 55, 11, 33, 19, 54, 57, 42, 34, 7, 31, 52, 2, 19, 38, 32, 10, 41, 8, 26]",6.23,1,0,978,32.6,59
C00526,"[5, 11, 41, 28, 16, 41, 54, 30, 4, 2, 46, 3, 50, 21, 6, 43, 53, 18, 44, 5, 9, 20, 28, 26, 18, 19, 3, 9, 36, 31]",19.73,14,1,720,24.0,54
C00003,"[36, 14, 31, 48, 15, 8, 14, 23, 57, 40, 21, 16, 45, 18, 47, 53, 24, 26, 25, 45, 41, 29, 15, 45, 1, 25, 7, 9, 24, 1]",4.83,8,0,803,26.766666666666666,57
C00351,"[56, 35, 48, 30, 54, 36, 57, 55, 25, 16, 58, 19, 1, 5, 51, 22, 24, 43, 45, 52, 37, 53, 36, 36, 4, 36, 52, 53, 18, 50]",27.81,19,0,1107,36.9,58
C00009,"[26, 32, 6, 32, 55, 4, 55, 11, 56, 59, 17, 38, 24, 5, 52, 34, 6, 22, 11, 48, 16, 33, 9, 59, 6, 16, 29, 3, 20, 59]",30.17,4,0,843,28.1,59
C00611,"[28, 50, 2, 57, 47, 30, 26, 51, 47, 26, 20, 42, 28, 56, 20, 11, 58, 10, 23, 37, 41, 52, 19, 45, 18, 49, 27, 6, 10, 2]",31.85,25,0,938,31.266666666666666,58
C00803,"[36, 24, 41, 26, 21, 18, 15, 15, 6, 43, 31, 28, 8, 29, 21, 17, 56, 57, 49, 24, 58, 50, 36, 31, 47, 34, 2, 42, 3, 30]",46.68,25,0,898,29.933333333333334,58
C00844,"[32, 31, 37, 16, 46, 46, 14, 57, 24, 25, 46, 51, 35, 17, 46, 42, 45, 54, 4, 11, 47, 15, 30, 24, 2, 43, 34, 23, 31, 37]",17.03,34,0,965,32.166666666666664,57
C00561,"[55, 50, 48, 29, 27, 18, 40, 10, 58, 42, 5, 10, 50, 21, 24, 38, 3, 40, 31, 41, 37, 2, 2, 39, 49, 42, 44, 34, 42, 20]",1.1,5,0,951,31.7,58
C00517,"[47, 6, 59, 58, 36, 40, 51, 59, 5, 13, 32, 16, 1, 13, 54, 11, 53, 8, 25, 40, 32, 24, 28, 14, 45, 3, 36, 27, 20, 47]",44.78,3,1,903,30.1,59
